,word,tf_idf,sponsor_id
2598,agreement storage,0.0838128554480477,K000377
2599,rural,0.08267309131908787,K000377
2600,social media company,0.12774557913820506,K000378
2601,manufacturing,0.11899918295519485,K000378
2602,critical goods,0.11836477718814878,K000378
2603,media company,0.11280213505413911,K000378
2604,covered articles,0.10186031642690889,K000378
2605,prisoners war,0.09935762074108372,K000378
2606,supply,0.09863164736909492,K000378
2607,joint committee,0.09521771987687189,K000378
2608,critical good,0.09483546701815654,K000378
2609,account profile,0.09451103168280092,K000378
2610,community integration network,0.14972084807642255,K000380
2611,integration network infrastructure,0.14972084807642255,K000380
2612,integration network,0.14972084807642255,K000380
2613,community integration,0.11836111106338303,K000380
2614,land banks,0.11632418719753354,K000380
2615,land bank,0.11087601316043082,K000380
2616,ems personnel,0.10749432447792877,K000380
2617,network infrastructure,0.10570189204742828,K000380
2618,care youth homeless,0.08784294561491865,K000380
2619,ems,0.08578085709917696,K000380
2620,recompete,0.2617925520601399,K000381
2621,puget,0.1906700718821438,K000381
2622,puget sound,0.18870440103799802,K000381
2623,recompete grant,0.13635028753132286,K000381
2624,federal worker,0.1162932508399342,K000381
2625,recompete plan,0.11180723577568476,K000381
2626,bridgebuilding,0.11180723577568476,K000381
2627,local labor market,0.1104209827823167,K000381
2628,civic bridgebuilding,0.10908023002505829,K000381
2629,puget sound federal,0.10902492266243831,K000381
2630,dam,0.25296301925957476,K000382
2631,dam removal,0.19800341954453168,K000382
2632,group practice,0.12100110483852507,K000382
2633,dioxide removal,0.10535203999193679,K000382
2634,carbon dioxide removal,0.10535203999193679,K000382
2635,covered provider,0.1051076715269523,K000382
2636,removal,0.09742611995867378,K000382
2637,opioid,0.09214954021118459,K000382
2638,carbon,0.09191365944014862,K000382
2639,qualified group,0.09067025540871881,K000382
2640,critical infrastructure,0.13770585540216548,K000383
2641,important critical infrastructure,0.137290639708658,K000383
2642,important critical,0.137290639708658,K000383
2643,systemically important critical,0.13238740257620596,K000383
2644,lobster,0.1312598150616339,K000383
2645,heritage area,0.12742677837999428,K000383
2646,critical information communications,0.1175820637827223,K000383
2647,systemically important,0.11384373259618552,K000383
2648,systemically,0.10603901904573679,K000383
2649,cyber,0.09535368006295135,K000383
2650,teacher school leader,0.13629736608622942,K000384
2651,teacher school,0.1313094382879992,K000384
2652,school leader,0.12928272425531212,K000384
2653,veterans,0.12027939435696085,K000384
2654,teacher,0.11870834872839572,K000384
2655,school,0.11811964418014347,K000384
2656,dystrophy,0.11068190001456454,K000384
2657,myotonic dystrophy,0.10605296352251975,K000384
2658,myotonic,0.10605296352251975,K000384
2659,national scenic area,0.09305062425457407,K000384
2660,maternal,0.2020730878952525,K000385
2661,health care,0.13885169090262037,K000385
2662,hiv,0.10649153326014864,K000385
2663,postpartum,0.10081698265412506,K000385
2664,racial ethnic,0.08786590817823646,K000385
2665,minority,0.08595020400970903,K000385
2666,maternal health,0.08553342558061448,K000385
2667,racial,0.08267562389473317,K000385
2668,clinical,0.08124360349860384,K000385
2669,ethnic,0.08100826357694965,K000385
2670,border,0.1791575751777659,K000386
2671,homeland security,0.10818420668381498,K000386
2672,homeland,0.1075764219559409,K000386
2673,blood lead,0.10187395154548445,K000386
2674,screening blood lead,0.09073884368531515,K000386
2675,mesothelioma,0.08963314203220597,K000386
2676,cbp,0.07836983335207189,K000386
2677,screening blood,0.07469428502683831,K000386
2678,biometric exit,0.07259107494825212,K000386
2679,exit data,0.06922993877014466,K000386
2680,peer support,0.17954196669608202,K000388
2681,uzbekistan,0.15840234942092002,K000388
2682,peer support counseling,0.1273435882832294,K000388
2683,support counseling,0.11862974122950004,K000388
2684,peer,0.10806107997509705,K000388
2685,national energy conservation,0.09624786521282083,K000388
2686,energy conservation policy,0.09187296224860171,K000388
2687,conservation policy act,0.09187296224860171,K000388
2688,conservation policy,0.09187296224860171,K000388
2689,borrower,0.08879500607490395,K000388
2690,poultry,0.15936923285410007,K000389
2691,grower,0.13176155789896304,K000389
2692,regional technology,0.11627371674497261,K000389
2693,packer,0.11492092932569611,K000389
2694,rotational cyber,0.1086535871328121,K000389
2695,rotational cyber workforce,0.1086535871328121,K000389
2696,eligible consortium,0.10483708865562821,K000389
2697,cyber workforce,0.09882116842422227,K000389
2698,key technology focus,0.09796252546509522,K000389
2699,manufacturing usa,0.09595358405823622,K000389
2700,gray zone,0.12282753397092779,K000391
2701,adversary,0.10197303985370897,K000391
2702,postsecondary student data,0.09055609227557472,K000391
2703,gray,0.0902676428987051,K000391
2704,postsecondary,0.08979713736962251,K000391
2705,nicotine,0.08555014113256883,K000391
2706,student data,0.0725431881639129,K000391
2707,adversary operations,0.07234485347345732,K000391
2708,eagle staff,0.07234485347345732,K000391
2709,student,0.07192178878291283,K000391
2710,covered athletic association,0.18067188268097828,K000392
2711,covered athletic,0.18067188268097828,K000392
2712,jerusalem,0.1788535802989258,K000392
2713,chassis,0.17272330346819498,K000392
2714,chassis pool,0.15392289387946123,K000392
2715,interoperable gray,0.15392289387946123,K000392
2716,gray chassis,0.15392289387946123,K000392
2717,gray chassis pool,0.15392289387946123,K000392
2718,interoperable gray chassis,0.15392289387946123,K000392
2719,athletic association,0.10818317483561897,K000392
2720,000 outlays,0.39286869440277256,K000393
2721,000 000 outlays,0.39286869440277256,K000393
2722,new budget,0.29420756373759316,K000393
2723,new budget authority,0.29420756373759316,K000393
2724,outlays,0.23483120489257167,K000393
2725,budget authority,0.21758793683275726,K000393
2726,budget,0.1209441988259047,K000393
2727,000 fiscal year,0.10826037421979505,K000393
2728,000 000 fiscal,0.09115410328856594,K000393
2729,000 fiscal,0.08928426045695871,K000393
2730,tricare reserve,0.11982081953081618,K000394
2731,tricare reserve select,0.11982081953081618,K000394
2732,reserve select,0.11982081953081618,K000394
2733,covered military construction,0.0980352159797587,K000394
2734,military construction contract,0.09258881509199433,K000394
2735,covered military,0.08298395360171552,K000394
2736,tricare,0.07722649188708192,K000394
2737,reserve,0.07234727506940815,K000394
2738,construction contract,0.07179015288434804,K000394
2739,foreign service,0.071496925522133,K000394
2740,pretransaction,0.13623131866673494,K000395
2741,bureau prisons,0.11085581598769033,K000395
2742,public nonprofit institution,0.09837351800265856,K000395
2743,prisons,0.09584561832199097,K000395
2744,proprietary institution,0.0855819032294624,K000395
2745,change ownership,0.07701840537539531,K000395
2746,materially complete,0.0733553254359342,K000395
2747,security camera,0.06991903239454651,K000395
2748,nonprofit institution,0.06753680452845211,K000395
2749,pretransaction review,0.06287599323080074,K000395
2750,mākua,0.21328435956430647,K000396
2751,red hill,0.19095956234015102,K000396
2752,hill,0.12310888888088041,K000396
2753,cacao,0.10413479298744503,K000396
2754,red,0.09772240095755884,K000396
2755,red hill facility,0.09322903148545736,K000396
2756,veterans lgbtq,0.09322903148545736,K000396
2757,hill facility,0.09322903148545736,K000396
2758,navy,0.09261892413513073,K000396
2759,fuel,0.08893732062073721,K000396
2760,score program,0.2644951622558742,K000397
2761,score,0.21927982566982054,K000397
2762,score association,0.18952897924336465,K000397
2763,aid offer,0.13418724954936925,K000397
2764,financial aid offer,0.12424745328645302,K000397
2765,offer form,0.11537002328715487,K000397
2766,aid offer form,0.1038330209584394,K000397
2767,north korean,0.1015647764032378,K000397
2768,xuar,0.0902798012473225,K000397
2769,financial aid,0.08695973697763448,K000397
2770,patent,0.1614739955089636,L000174
2771,youth,0.1260759714257779,L000174
2772,partner agency,0.10933595629631433,L000174
2773,pursuant section 251,0.10174520792029816,L000174
2774,1985 additional,0.0997595496094488,L000174
2775,act 1985 additional,0.0997595496094488,L000174
2776,provided designated congress,0.09855951382276441,L000174
2777,capitol,0.09636729730591545,L000174
2778,champlain,0.09414825298910584,L000174
2779,provided designated,0.09309532777635847,L000174
2780,acquisition,0.2150358320812321,L000266
2781,hsa,0.17109596533774624,L000266
2782,acquisition program,0.148580924262852,L000266
2783,major acquisition,0.13587032541526908,L000266
2784,acquisition programs,0.12841997248580775,L000266
2785,hsa qualified,0.12725644730073615,L000266
2786,hsa qualified health,0.12725644730073615,L000266
2787,similar physician,0.11522696570660591,L000266
2788,section 223 amended,0.10716721749150847,L000266
2789,223 amended,0.10259681742540772,L000266
2790,pueblo,0.2607403500195223,L000273
2791,export certification,0.2094023916099903,L000273
2792,qualifying educator,0.18268626554234965,L000273
2793,pueblos,0.1742274651072347,L000273
2794,requiring export certification,0.13701469915676226,L000273
2795,orphaned,0.13444411116999558,L000273
2796,qualifying service,0.13158551514832267,L000273
2797,item requiring export,0.12686546218218725,L000273
2798,item requiring,0.12686546218218725,L000273
2799,requiring export,0.12574973231744724,L000273
2800,certified agricultural,0.2551824054538144,L000397
2801,certified agricultural worker,0.1984752042418556,L000397
2802,2a,0.19436388034274324,L000397
2803,agricultural worker,0.15300817091192062,L000397
2804,worker,0.1508252101010687,L000397
2805,immigration,0.149635357436434,L000397
2806,foreign labor,0.14858523950480024,L000397
2807,agricultural worker status,0.14767500315614257,L000397
2808,alien,0.14596928363763495,L000397
2809,worker status,0.14309070277038052,L000397
2810,science,0.16471887787298345,L000491
2811,000 shall,0.15910642908951433,L000491
2812,energy sciences,0.11360513409944724,L000491
2813,000 000 shall,0.11113939220753875,L000491
2814,quantum,0.0936291619755816,L000491
2815,000 fiscal year,0.08877009062243037,L000491
2816,physics,0.08760472253367135,L000491
2817,computing,0.08427260920933075,L000491
2818,000 fiscal,0.08313709324656063,L000491
2819,foundation,0.08241825145199332,L000491
2820,hiv,0.22606531343322647,L000551
2821,funds appropriated act,0.19636499719338532,L000551
2822,funds appropriated,0.17874698185643764,L000551
2823,appropriated act,0.16873979133623515,L000551
2824,committees appropriations,0.15475300437205455,L000551
2825,procedures committees,0.11407103230191128,L000551
2826,notification procedures committees,0.11407103230191128,L000551
2827,provided funds,0.11302985791666349,L000551
2828,procedures committees appropriations,0.10874771746115541,L000551
2829,regular notification procedures,0.10393814029878176,L000551
2830,trust fund,0.16276894187682747,L000557
2831,security trust fund,0.1443712498635111,L000557
2832,trust,0.13245038388062808,L000557
2833,americorps administration,0.12570758516249173,L000557
2834,social security trust,0.12267809742876506,L000557
2835,security trust,0.12267809742876506,L000557
2836,insurance trust,0.11957568167154009,L000557
2837,insurance trust fund,0.11863321280743344,L000557
2838,social security,0.11168055476160664,L000557
2839,energy refund,0.10124992872723673,L000557
2840,disabilities,0.13087552078240436,L000559
2841,individuals disabilities,0.12329229791269058,L000559
2842,covered individuals,0.12144103674505353,L000559
2843,paralympic,0.11147428457721284,L000559
2844,olympic,0.10778807627420713,L000559
2845,career,0.10711930651108571,L000559
2846,unregulated custody,0.09936717457633523,L000559
2847,response recovery mitigation,0.09912769817539069,L000559
2848,individuals disabilities older,0.09404440515568675,L000559
2849,air carrier,0.0940091679600997,L000559
2850,whales,0.1451564211560766,L000560
2851,fertility treatment,0.12657460688465375,L000560
2852,care planning,0.12303178790687495,L000560
2853,advance care planning,0.11445765850332695,L000560
2854,advance care,0.11445765850332695,L000560
2855,fertility treatment counseling,0.1086464153855627,L000560
2856,gametes,0.1083400843360726,L000560
2857,vessel,0.10757362414120179,L000560
2858,aam,0.09853177334697229,L000560
2859,north atlantic right,0.09804165793302418,L000560
2860,commercial data operator,0.16784985094925925,L000562
2861,data operator,0.15404970383683864,L000562
2862,commercial data,0.12752954179236306,L000562
2863,lgbtqi,0.1047588157671715,L000562
2864,investor advocate,0.08296826907951128,L000562
2865,student food,0.08153987586384627,L000562
2866,joint task force,0.07797790576586958,L000562
2867,joint task,0.07529539883265451,L000562
2868,cash,0.07291642686062084,L000562
2869,student food insecurity,0.07247988965675224,L000562
2870,inserting unborn,0.20432587293083304,L000564
2871,striking fetus,0.1813833932834291,L000564
2872,inserting unborn child,0.1813833932834291,L000564
2873,journal,0.16145708988628485,L000564
2874,striking fetus inserting,0.15417588429091472,L000564
2875,fetus inserting unborn,0.15417588429091472,L000564
2876,fetus inserting,0.15417588429091472,L000564
2877,unborn,0.14058491030750944,L000564
2878,unborn child,0.13069609846653152,L000564
2879,national wildlife,0.13012024141185335,L000564
2880,highly automated,0.21650760199839145,L000566
2881,automated,0.15041359392610806,L000566
2882,highly automated vehicles,0.1454034074845415,L000566
2883,personal wireless service,0.12794767958619271,L000566
2884,automated vehicles,0.12667181729404317,L000566
2885,wireless service,0.1264096447975224,L000566
2886,vehicle,0.12350663249278658,L000566
2887,personal wireless,0.12075085096323425,L000566
2888,automated driving,0.11685566222248477,L000566
2889,government instrumentality,0.11630361646060443,L000566
2890,bank lending institution,0.20358925276477222,L000569
2891,small business,0.18668251404472488,L000569
2892,bank lending,0.18226788868150967,L000569
2893,small,0.15899142732267052,L000569
2894,lending institution,0.1540825784785226,L000569
2895,financial protection,0.11849690183504959,L000569
2896,consumer financial protection,0.1173417319388687,L000569
2897,consumer financial,0.11565163731816545,L000569
2898,inserting residential,0.10695362351328362,L000569
2899,financial protection commission,0.09931183061696205,L000569
2900,indian,0.19064007932369073,L000570
2901,qualifying educator,0.15737664897856518,L000570
2902,wildland,0.15591092169055082,L000570
2903,ccm,0.12340679465520787,L000570
2904,qualifying service,0.11335546964454579,L000570
2905,border,0.10488753278099941,L000570
2906,qualifying,0.09602300645859949,L000570
2907,macedonian,0.0938060892851105,L000570
2908,educator,0.09108892528226942,L000570
2909,tribe,0.08502857396218665,L000570
2910,digital asset,0.42962824081875933,L000571
2911,asset,0.2752310946755139,L000571
2912,digital asset exchange,0.25518243612848657,L000571
2913,asset exchange,0.24336689380871124,L000571
2914,registered digital asset,0.23330965588890198,L000571
2915,digital,0.1994266028096246,L000571
2916,registered digital,0.1920555434551952,L000571
2917,ancillary asset,0.16827912381786525,L000571
2918,depository,0.11576928466023464,L000571
2919,depository institution,0.10515847940843132,L000571
2920,social cost,0.2537363083048723,L000575
2921,olympic,0.10955139364910906,L000575
2922,social cost carbon,0.08880770790670531,L000575
2923,oklahoma,0.07813827642256235,L000575
2924,cost carbon,0.07813337226332587,L000575
2925,settlement agreement,0.07764285238330991,L000575
2926,abraham accords,0.07363422502584525,L000575
2927,iran,0.07072716654512447,L000575
2928,social cost methane,0.07057515919574316,L000575
2929,cost methane,0.07057515919574316,L000575
2930,information communication technology,0.23860838569104517,L000576
2931,communication technology,0.2090001887307438,L000576
2932,information communication,0.1837387252146229,L000576
2933,franchising authority,0.1661993432227301,L000576
2934,internet exchange,0.15788200974761718,L000576
2935,franchising,0.1568509267896171,L000576
2936,exchange facility,0.1455927424068396,L000576
2937,internet exchange facility,0.1455927424068396,L000576
2938,trusted information,0.10753765923580057,L000576
2939,trusted information communication,0.10753765923580057,L000576
2940,antitrust,0.10125945586484053,L000577
2941,pornographic image,0.09729146435821762,L000577
2942,pornographic,0.09284180838580186,L000577
2943,unmanned aircraft,0.09136692923498135,L000577
2944,occupational licensing,0.0889959167102668,L000577
2945,covered platform,0.08008344213093367,L000577
2946,covered resolution,0.07952826599640864,L000577
2947,unmanned,0.07756515621366866,L000577
2948,radium,0.07574120571086536,L000577
2949,brokerage,0.07562895115269651,L000577
2950,gender reassignment medical,0.19148317674463686,L000578
2951,reassignment medical,0.19148317674463686,L000578
2952,gender reassignment,0.1757399634281803,L000578
2953,covered civil works,0.15690712934998702,L000578
2954,civil works project,0.14870304597769102,L000578
2955,forest,0.14130002356787572,L000578
2956,affected indian tribe,0.1394373902816349,L000578
2957,covered civil,0.12720782608876174,L000578
2958,works project,0.12587279524527503,L000578
2959,reassignment,0.1215642704157116,L000578
2960,beverage,0.21868282401064143,L000579
2961,acres,0.16302508168381147,L000579
2962,covered product,0.1627070206284774,L000579
2963,covered products,0.1565142154550009,L000579
2964,beverage containers,0.1517199602454196,L000579
2965,beverage container,0.13870957735749342,L000579
2966,albatrosses,0.12962882694994127,L000579
2967,albatrosses petrels,0.12962882694994127,L000579
2968,petrels,0.12962882694994127,L000579
2969,000 acres,0.1250383589114297,L000579
2970,environmental health,0.12623813838932751,L000581
2971,water,0.10767194572931417,L000581
2972,environmental health workforce,0.10543459680518828,L000581
2973,environmental health workers,0.10543459680518828,L000581
2974,aretha,0.09850551899829682,L000581
2975,aretha franklin,0.08335082376778961,L000581
2976,digital literacy,0.07816227555117902,L000581
2977,doula,0.07362154588159726,L000581
2978,literacy,0.07325730960243171,L000581
2979,environmental,0.07023371387052982,L000581
2980,digital contents,0.18387363742363305,L000582
2981,cell site simulator,0.1670939943233313,L000582
2982,site simulator,0.1670939943233313,L000582
2983,cell site,0.15728819655063042,L000582
2984,simulator,0.1298113781599278,L000582
2985,online account,0.11268418732653396,L000582
2986,contents online,0.09640038134038345,L000582
2987,digital contents online,0.09640038134038345,L000582
2988,use cell site,0.09425815064393048,L000582
2989,contents online account,0.09211591994747752,L000582
2990,customer experience,0.4417120606327029,L000583
2991,customer,0.30924623377354266,L000583
2992,voluntary customer feedback,0.16678524676331574,L000583
2993,voluntary customer,0.16403341000031085,L000583
2994,customer feedback,0.15785614807984052,L000583
2995,experience,0.15192555368303595,L000583
2996,braves,0.13428665970029574,L000583
2997,human centered,0.11155142832337836,L000583
2998,human centered design,0.10534187772046053,L000583
2999,employee engagement,0.10385130173514719,L000583
3000,lebanon,0.16650799062424362,L000585
3001,catholic,0.13777533254733038,L000585
3002,catholic schools,0.12940007516066154,L000585
3003,community reclaimer,0.11214673180590667,L000585
3004,reclaimer,0.11214673180590667,L000585
3005,cannabis,0.0977003653546429,L000585
3006,cpcs,0.0948933884511518,L000585
3007,cleaning,0.07871992669137833,L000585
3008,coins,0.07753676038490767,L000585
3009,lincoln,0.06990056696910683,L000585
3010,james weldon johnson,0.20186687797428798,L000586
3011,weldon johnson,0.20186687797428798,L000586
3012,james weldon,0.20186687797428798,L000586
3013,weldon,0.1848628139952064,L000586
3014,johnson,0.12352800558678809,L000586
3015,coin,0.10764035576530662,L000586
3016,james,0.09085914652372809,L000586
3017,credit repair organization,0.08685937818690491,L000586
3018,repair organization,0.08685937818690491,L000586
3019,credit,0.083426362229942,L000586
3020,eligible host,0.16916240408327132,L000588
3021,eligible host entity,0.13744445331765795,L000588
3022,host entity,0.1361220103080781,L000588
3023,product category,0.1157469026845112,L000588
3024,environmental product,0.1112950987351069,L000588
3025,product category rule,0.09515385229684012,L000588
3026,category rule,0.09074800687205206,L000588
3027,environmental,0.08795608198885879,L000588
3028,chemical screening,0.08570645093471585,L000588
3029,eligible materials,0.0824788694578894,L000588
3030,energy conservation standard,0.15427481548423533,L000589
3031,conservation standard,0.14996654122164713,L000589
3032,prc,0.12052209007164486,L000589
3033,franchising authority,0.09858116532773908,L000589
3034,covered product,0.09624024972377046,L000589
3035,imposition energy,0.09567896802584352,L000589
3036,imposition energy conservation,0.09567896802584352,L000589
3037,franchising,0.09303615072012884,L000589
3038,coercive economic measures,0.09172284426878927,L000589
3039,journalists,0.08989612981525451,L000589
3040,quarter,0.11939780106863981,L000590
3041,reasonably foreseeable development,0.11327762171069444,L000590
3042,foreseeable development,0.11327762171069444,L000590
3043,land,0.11001635524759688,L000590
3044,federal land,0.10993944425218441,L000590
3045,foreseeable development scenario,0.10698442050454475,L000590
3046,development scenario,0.10698442050454475,L000590
3047,fmap,0.10663096551827782,L000590
3048,evapotranspiration,0.10141435593325003,L000590
3049,state quarter,0.10067918543043607,L000590
3050,haleu,0.23019228959590277,L000591
3051,borrower,0.15987581316837438,L000591
3052,loan act 2022,0.11296039727725811,L000591
3053,enactment loan act,0.10590037244742947,L000591
3054,repayment,0.10163719886172189,L000591
3055,loan,0.09772400618787609,L000591
3056,enactment loan,0.09351234066718421,L000591
3057,date enactment loan,0.09351234066718421,L000591
3058,uranium,0.08433922272398478,L000591
3059,annual repayment,0.08311232281303678,L000591
3060,evse,0.10541904184883907,L000592
3061,available evse,0.10240706922458652,L000592
3062,local board,0.09997791695201273,L000592
3063,publicly available evse,0.09939509660033398,L000592
3064,jobs program,0.083592637575633,L000592
3065,library,0.07644409755965653,L000592
3066,palestinian,0.06991275739243642,L000592
3067,north korea,0.0693778680642374,L000592
3068,eligible workers,0.06932156538737229,L000592
3069,striking husband wife,0.06905192226398953,L000592
3070,emergency situation,0.11291106972924088,L000593
3071,desalination,0.11130166651759733,L000593
3072,program education,0.08973438928606994,L000593
3073,desalination project,0.08690626933032485,L000593
3074,transportation fuel,0.0865345845550387,L000593
3075,servicemember,0.08239902433894451,L000593
3076,veterans,0.07739050364279682,L000593
3077,institution training establishment,0.0755875254724784,L000593
3078,moreno,0.0755875254724784,L000593
3079,educational institution training,0.0755875254724784,L000593
3080,school,0.11680535572285058,L000595
3081,20 1232h amended,0.09295345433966215,L000595
3082,1232h amended,0.09295345433966215,L000595
3083,registered agent,0.09107020845961557,L000595
3084,445 general,0.0832186848670184,L000595
3085,act 20 1232h,0.0832186848670184,L000595
3086,445 general education,0.0832186848670184,L000595
3087,section 445 general,0.0832186848670184,L000595
3088,1232h,0.0832186848670184,L000595
3089,20 1232h,0.0832186848670184,L000595
3090,entitled _____,0.22309093701632882,M000087
3091,map entitled _____,0.22309093701632882,M000087
3092,_____ dated,0.22309093701632882,M000087
3093,entitled _____ dated,0.22309093701632882,M000087
3094,_____ dated ______,0.2080664453397189,M000087
3095,dated ______,0.2080664453397189,M000087
3096,dated ______ shall,0.19987126806156807,M000087
3097,______ shall,0.19987126806156807,M000087
3098,000 acres generally,0.18795888534777294,M000087
3099,______ shall known,0.17346458572085974,M000087
3100,online,0.10564161766246702,M000133
3101,lgbtqi,0.1026160134807642,M000133
3102,cambodia,0.09337759498095044,M000133
3103,online platform,0.09144643162228991,M000133
3104,climate,0.08751147713589534,M000133
3105,service online application,0.08694065173686724,M000133
3106,environmental,0.08393147441032338,M000133
3107,air,0.08358902213429972,M000133
3108,heat,0.08214284512364022,M000133
3109,online application mobile,0.08099149047794596,M000133
3110,000 outlays,0.37281616076206836,M000194
3111,000 000 outlays,0.37281616076206836,M000194
3112,cannabis,0.34771535300380835,M000194
3113,new budget,0.27919082365814724,M000194
3114,new budget authority,0.27919082365814724,M000194
3115,outlays,0.2228451120755967,M000194
3116,budget authority,0.20648196304224417,M000194
3117,cannabis products,0.11259039953569197,M000194
3118,budget,0.11081342587566925,M000194
3119,000 fiscal year,0.10223832014746709,M000194
3120,resolution,0.16378250851619833,M000312
3121,joint resolution,0.1575105028119752,M000312
3122,motion,0.15126911726494005,M000312
3123,uyghur,0.11496050464184783,M000312
3124,autonomous region,0.11069729670022466,M000312
3125,uyghur autonomous region,0.10753581990748486,M000312
3126,xinjiang uyghur autonomous,0.10753581990748486,M000312
3127,uyghur autonomous,0.10753581990748486,M000312
3128,xinjiang,0.10530801608995376,M000312
3129,resolution approval,0.10495461107965519,M000312
3130,inspector general,0.1545714435324429,M000317
3131,inspector,0.1521663237304722,M000317
3132,bahrain,0.1286951005535253,M000317
3133,inspector general shall,0.09476520312144618,M000317
3134,appropriated available use,0.09417820742928998,M000317
3135,grant agreement funding,0.09273141126580245,M000317
3136,cyprus,0.0891377907797366,M000317
3137,agreement funding mechanism,0.08725966086087354,M000317
3138,agreement funding,0.07598762128937711,M000317
3139,lighthouse,0.07293526259059534,M000317
3140,girls,0.13819232637948248,M000355
3141,women,0.1319765748073623,M000355
3142,trafficking,0.11813425329033107,M000355
3143,fraternal benefit,0.11759099638483933,M000355
3144,foster care,0.11673679849670585,M000355
3145,women girls,0.11427399184004702,M000355
3146,trafficking modern slavery,0.1067167667254523,M000355
3147,sudan,0.10666278040196897,M000355
3148,fraternal benefit societies,0.10289212183673442,M000355
3149,benefit societies,0.10289212183673442,M000355
3150,taiwan,0.17305952114275383,M000639
3151,colombia,0.130480660785909,M000639
3152,flood insurance,0.11318583985329217,M000639
3153,flood,0.102788464905255,M000639
3154,secretary state,0.09108520669448583,M000639
3155,republic,0.07396924434278442,M000639
3156,national flood,0.07383142531254462,M000639
3157,national flood insurance,0.07187562596651695,M000639
3158,countries,0.07080526057214263,M000639
3159,human rights,0.06983329168515152,M000639
3160,henrietta,0.14336085800480733,M000687
3161,henrietta lacks,0.14336085800480733,M000687
3162,newly established,0.115580531176623,M000687
3163,doris miller,0.11468868640384584,M000687
3164,eligible entity,0.10680065918253921,M000687
3165,doris,0.10525930213241269,M000687
3166,small business,0.09995662672291925,M000687
3167,business concerns,0.08901398959926368,M000687
3168,startup,0.08838597687964002,M000687
3169,small business concerns,0.0862814591977442,M000687
3170,kapaun,0.2058183855518754,M000871
3171,gift contract,0.19799010402165926,M000871
3172,mākua,0.17860215352598946,M000871
3173,foreign source,0.1716525146341878,M000871
3174,chaplain kapaun,0.1561380855910779,M000871
3175,ffa,0.14713856310785,M000871
3176,chaplain,0.1456571398786271,M000871
3177,gift,0.1360533430021912,M000871
3178,national ffa,0.10027151858765208,M000871
3179,gifts contracts,0.09665271447949277,M000871
3180,personal data,0.33156900056579974,M000934
3181,covered entity,0.22164059482931706,M000934
3182,veterans,0.16744717807813583,M000934
3183,entity service provider,0.1550683915684246,M000934
3184,covered entity service,0.1489123063959766,M000934
3185,entity service,0.13319441346751174,M000934
3186,service provider,0.11839151551581481,M000934
3187,personal,0.10468148967941909,M000934
3188,veteran,0.10399593944629187,M000934
3189,provider,0.08783631003846194,M000934
3190,vitro clinical,0.37418620552784093,M001111
3191,clinical test,0.29972756766563985,M001111
3192,vitro clinical test,0.2984655568544161,M001111
3193,vitro,0.23302385114294435,M001111
3194,phs,0.16532341627031083,M001111
3195,phs act,0.16532341627031083,M001111
3196,clinical,0.13942703939860232,M001111
3197,test,0.12484873759817228,M001111
3198,drug,0.07688495914688225,M001111
3199,child,0.07593870682590285,M001111
3200,contraception,0.3009996465195297,M001135
3201,contraceptives,0.16924308750919786,M001135
3202,women,0.08062893832326737,M001135
3203,limitation requirement,0.07666547082290895,M001135
3204,contraceptives contraception,0.0700442959555953,M001135
3205,itu,0.06922125732916688,M001135
3206,500 hours service,0.06282420484830013,M001135
3207,access contraceptives,0.06153000651481501,M001135
3208,contraceptive,0.061189462995724815,M001135
3209,related contraception,0.060359261714480854,M001135
3210,bytedance,0.1916895854350075,M001136
3211,cfius,0.18731630649827363,M001136
3212,tiktok,0.16191212234023922,M001136
3213,disposable nonwoven,0.12257896920388832,M001136
3214,nonwoven product,0.11980327862325699,M001136
3215,disposable nonwoven product,0.11980327862325699,M001136
3216,user,0.1167010586838702,M001136
3217,nonwoven,0.11500489980145062,M001136
3218,sensitive user information,0.10268852453422027,M001136
3219,sensitive user,0.10268852453422027,M001136
3220,hong,0.12376184496231016,M001137
3221,burma,0.12304541014601146,M001137
3222,kong,0.12293676599589476,M001137
3223,hong kong,0.12293676599589476,M001137
3224,climate,0.12168957847990662,M001137
3225,secretary state,0.12167034287589301,M001137
3226,china,0.11883146530173067,M001137
3227,prc,0.11879773228669799,M001137
3228,countries,0.10399071139576205,M001137
3229,republic,0.10176420007780451,M001137
3230,fasd,0.35080975188255065,M001143
3231,department defense,0.11349758196843164,M001143
3232,mrrri,0.08636701072573598,M001143
3233,public private plants,0.08299597681690406,M001143
3234,private plants,0.08299597681690406,M001143
3235,procurement,0.07658775334327257,M001143
3236,secretary defense,0.07641695719354538,M001143
3237,individuals fasd,0.07483941373494413,M001143
3238,provided secretary defense,0.0705383165498823,M001143
3239,military,0.07034742699979113,M001143
3240,fasd,0.5421229491161117,M001153
3241,native,0.13790853634579334,M001153
3242,imo,0.13557449819017017,M001153
3243,imo number,0.13557449819017017,M001153
3244,alaska,0.126298100318993,M001153
3245,individuals fasd,0.11565289581143715,M001153
3246,urban corporation,0.10110640542995741,M001153
3247,hawaiian women,0.09572123704248871,M001153
3248,native hawaiian women,0.09572123704248871,M001153
3249,substance exposure,0.09333730691790432,M001153
3250,initial development team,0.2676862301060966,M001156
3251,development team,0.2512873498132464,M001156
3252,initial development,0.19521920776094984,M001156
3253,tokens,0.19096846429083583,M001156
3254,securities,0.133451491325573,M001156
